911189,24.95,23,Historical,573.85,341495889.07999825,342631947.65999997,0.996684318004318,C,4764,2597,12847,M,R,FF,MRFF,Seasonal,C/Seasonal,14
169396,167.95,25,Historical,4198.75,243040055.2599989,342631947.65999997,0.7093327312874281,B,14745,2127,10954,FF,R,F,FFRF,Seasonal,B/Seasonal,13
143280,202.0,31,Historical,6262.0,197069181.64999905,342631947.65999997,0.575162891247825,A,6986,5161,8994,M,M,F,MMF,M,A/M,6
616355,56.95,34,Historical,1936.3000000000002,310645363.9100001,342631947.65999997,0.906644479685996,C,6234,1424,1796,M,R,R,MRR,R,C/R,11
534167,95.95,80,Historical,7676.0,172364986.38999918,342631947.65999997,0.5030616309050088,A,8676,14328,5990,F,FF,M,FFFM,F,A/F,3
804234,479.0,12,Historical,5748.0,206813497.16999888,342631947.65999997,0.6036024911933308,B,1951,709,9244,R,R,F,RRF,R,B/R,10
679753,21.95,62,Historical,1360.8999999999999,327544285.6899983,342631947.65999997,0.9559653964755983,C,5305,9475,847,M,F,R,MFR,Seasonal,C/Seasonal,14
2404487,19.95,22,Historical,438.9,342162716.2299981,342631947.65999997,0.9986305088208894,C,2704,7077,8633,R,M,F,RMF,Seasonal,C/Seasonal,14
285520,96.0,32,Historical,3072.0,275024374.5999993,342631947.65999997,0.8026816427314335,B,3342,6397,10355,R,M,F,RMF,Seasonal,B/Seasonal,13
649589,61.0,37,Historical,2257.0,300390988.93999976,342631947.65999997,0.8767162285697985,C,2558,6510,1481,R,M,R,RMR,R,C/R,11
2460575,13.98,16,Historical,223.68,342574222.18999803,342631947.65999997,0.9998315233871325,C,8813,719,1300,F,R,R,FRR,R,C/R,11
109972,4.36,118,Historical,514.48,341848751.4499988,342631947.65999997,0.9977141763476816,C,10749,7070,12532,F,M,FF,FMFF,F,C/F,5
241488,30.0,18,Historical,540.0,341706269.2099983,342631947.65999997,0.9972983300117705,C,438,3662,12653,R,R,FF,RRFF,R,C/R,11
